Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
KH,014901,Discharge,Daily Discharge,1924-05-18T00:00Z,2686.2,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-19T00:00Z,2769.4,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-20T00:00Z,2809.1,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-21T00:00Z,2781.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-22T00:00Z,2588.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-23T00:00Z,2676.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-24T00:00Z,3075.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-25T00:00Z,3495.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-26T00:00Z,3495.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-27T00:00Z,3828.2,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-28T00:00Z,3900.1,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-29T00:00Z,3845.2,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-30T00:00Z,3484.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-05-31T00:00Z,3918.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-01T00:00Z,4695.2,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-02T00:00Z,4903.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-03T00:00Z,4825.1,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-04T00:00Z,4739.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-05T00:00Z,5070.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-06T00:00Z,6347.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-07T00:00Z,8143.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-08T00:00Z,8466.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-09T00:00Z,8783.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-10T00:00Z,9408.1,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-11T00:00Z,9572.1,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-12T00:00Z,10615.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-13T00:00Z,11265.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-14T00:00Z,10625.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-15T00:00Z,11825.3,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-16T00:00Z,11922.3,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-17T00:00Z,14354.2,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-18T00:00Z,17204.1,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-19T00:00Z,17692.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-20T00:00Z,17230.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-21T00:00Z,17429.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-22T00:00Z,17623.3,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-23T00:00Z,16303.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-24T00:00Z,14645.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-25T00:00Z,13514.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-26T00:00Z,12592.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-27T00:00Z,11700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-28T00:00Z,11050.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-29T00:00Z,10900.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-06-30T00:00Z,11550.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-01T00:00Z,11700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-02T00:00Z,11292.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-03T00:00Z,12058.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-04T00:00Z,12539.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-05T00:00Z,13550.4,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-06T00:00Z,14687.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-07T00:00Z,15164.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-08T00:00Z,15799.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-09T00:00Z,15523.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-10T00:00Z,16144.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-11T00:00Z,16789.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-12T00:00Z,17733.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-13T00:00Z,19701.4,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-14T00:00Z,21554.1,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-15T00:00Z,24222.3,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-16T00:00Z,24952.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-17T00:00Z,26158.4,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-07-18T00:00Z,27093.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
